Index,FirstName,IsMale,IsFemale
1187,Amilia,false,true
1188,Amin,true,false
1189,Əminə,false,true
1190,Amina,false,true
1191,Aminah,false,true
1192,Aminata,false,true
1193,Aminath,false,true
1194,Aminatou,false,true
1195,Aminda,false,true
1196,Amine,true,true
1197,Aminta,true,false
1198,Amir,true,false
1199,Amira,false,true
1200,Amirah,false,true
1201,Amiran,true,false
1202,Amirani,true,false
1203,Amis,true,false
1204,Amista,false,true
1205,Amit,true,true
1206,Amita,false,true
1207,Amitabh,true,false
1208,Amitai,true,false
1209,Amittai,true,false
1210,Amity,false,true
1211,Amiyah,false,true
1212,Amjad,true,false
1213,Amleto,true,false
1214,'Ammar,true,false
1215,Ammar,true,false
1216,Ammiel,true,false
1217,Ammon,true,false
1218,Amna,false,true
1219,Amnon,true,false
1220,Amon,true,false
1221,Amondi,false,true
1222,Amon-Ra,true,false
1223,Amor,true,true
1224,Amordad,false,true
1225,Amore,true,true
1226,Amos,true,false
1227,Amosis,true,false
1228,Amour,true,true
1229,Amparo,false,true
1230,Ampelio,true,false
1231,Ampelios,true,false
1232,Ampelius,true,false
1233,Amporn,false,true
1234,Amram,true,false
1235,Amrit,true,false
1236,Amrita,false,true
1237,Amse,true,false
1238,Amulius,true,false
1239,Amun,true,false
1240,Amund,true,false
1241,Amurdad,false,true
1242,Amvrosiy,true,false
1243,Amy,false,true
1244,Amyas,true,false
1245,Amyntas,true,false
1246,An,true,true
1247,Ana,false,true
1248,Anabel,false,true
1249,Anabela,false,true
1250,Ana Belén,false,true
1251,Anabella,false,true
1252,Anabelle,false,true
1253,Anacleto,true,false
1254,Anacletus,true,false
1255,Anaëlle,false,true
1256,Anah,true,true
1257,Anahera,false,true
1258,Anahid,false,true
1259,Anahit,false,true
1260,Anahita,false,true
1261,Anaiah,true,false
1262,Anaïs,false,true
1263,Anaitis,false,true
1264,Anakin,true,false
1265,Anakletos,true,false
1266,Anakoni,true,false
1267,Ana María,false,true
1268,Anamaria,false,true
1269,Anamarija,false,true
1270,Anan,true,true
1271,Anand,true,false
1272,Ananda,true,false
1273,Anandi,false,true
1274,Anani,true,false
1275,Ananias,true,false
1276,Anano,false,true
1277,Anant,true,false
1278,Ananta,true,true
1279,Ananth,true,false
1280,Anantha,true,false
1281,Anapa,true,false
1282,Anar,true,true
1283,Anara,false,true
1284,Anargul,false,true
1285,Anargyros,true,false
1286,Anaru,true,false
1287,Anas,true,false
1288,Ana Sofía,false,true
1289,Anass,true,false
1290,Anastácia,false,true
1291,Anastacia,false,true
1292,Anastacio,true,false
1293,Anastas,true,false
1294,Anastasia,false,true
1295,Anastasie,true,true
1296,Anastasija,false,true
1297,Anastasio,true,false
1298,Anastasios,true,false
1299,Anastasius,true,false
1300,Anastasiy,true,false
1301,Anastasiya,false,true
1302,Anastázia,false,true
1303,Anastázie,false,true
1304,Anastazie,false,true
1305,Anastazija,false,true
1306,Anastazja,false,true
1307,Anastazy,true,false
1308,Anasztáz,true,false
1309,Anasztázia,false,true
1310,Anat,true,true
1311,Anath,true,true
1312,Anatjari,true,false
1313,Anatol,true,false
1314,Anatole,true,false
1315,Anatoli,true,false
1316,Anatolia,false,true
1317,Anatolijs,true,false
1318,Anatolios,true,false
1319,Anatolius,true,false
1320,Anatoliy,true,false
1321,Anatoly,true,false
1322,Anatu,false,true
1323,Anaxagoras,true,false
1324,Anaya,false,true
1325,Anayeli,false,true
1326,Anbu,true,false
1327,Anca,false,true
1328,Anĉjo,true,false
1329,Ancuța,false,true
1330,Anđa,false,true
1331,Ándaras,true,false
1332,Andebert,true,false
1333,Anđela,false,true
1334,Anděla,false,true
1335,Anđelka,false,true
1336,Anđelko,true,false
1337,Anđelo,true,false
1338,Andeolus,true,false
1339,Ander,true,false
1340,Anders,true,false
1341,Anderson,true,false
1342,Andi,false,true
1343,Andie,true,true
1344,Andile,true,true
1345,Andjela,false,true
1346,Andon,true,false
1347,Andoni,true,false
1348,Andor,true,false
1349,Andra,false,true
1350,Andrada,false,true
1351,András,true,false
1352,Andras,true,false
1353,Andraste,false,true
1354,Andraž,true,false
1355,Andre,true,false
1356,André,true,false
1357,Andréa,false,true
1358,Andrea,true,true
1359,Andreas,true,false
1360,Andrée,false,true
1361,Andreea,false,true
1362,Andrei,true,false
1363,Andréia,false,true
1364,Andreia,false,true
1365,Andreina,false,true
1366,Andrej,true,false
1367,Andreja,true,true
1368,Andrejs,true,false
1369,Andrés,true,false
1370,Andres,true,false
1371,Andrés Felipe,true,false
1372,Andreu,true,false
1373,Andrew,true,false
1374,Andrey,true,false
1375,Andria,true,false
1376,Andriana,false,true
1377,Andries,true,false
1378,Andrija,true,false
1379,Andrijana,false,true
1380,Andrina,false,true
1381,Andrine,false,true
1382,Andris,true,false
1383,Andrius,true,false
1384,Andriy,true,false
1385,Andro,true,false
1386,Androcles,true,false
1387,Androkles,true,false
1388,Andromache,false,true
1389,Andromeda,false,true
1390,Andronicus,true,false
1391,Andronikos,true,false
1392,Andrus,true,false
1393,Andrzej,true,false
1394,Andy,true,true
1395,Andżelika,false,true
1396,Ane,true,true
1397,Aneirin,true,false
1398,Anej,true,false
1399,Anelia,false,true
1400,Anelie,false,true
1401,Aneliya,false,true
1402,Anemone,false,true
1403,Aneta,false,true
1404,Anett,false,true
1405,Anette,false,true
1406,Aneurin,true,false
1407,Anežka,false,true
1408,Anfisa,false,true
1409,Ange,true,true
1410,Ángel,true,false
1411,Àngel,true,false
1412,Angel,true,true
1413,Ángela,false,true
1414,Àngela,false,true
1415,Ângela,false,true
1416,Angéla,false,true
1417,Angela,false,true
1418,Angèle,false,true
1419,Ángeles,false,true
1420,Angelia,false,true
1421,Angélica,false,true
1422,Angelica,false,true
1423,Angelien,false,true
1424,Angelika,false,true
1425,Angeliki,false,true
1426,Angelina,false,true
1427,Angeline,false,true
1428,Angelino,true,false
1429,Angélique,false,true
1430,Angelique,false,true
1431,Angelita,false,true
1432,Angelle,false,true
1433,Ângelo,true,false
1434,Angelo,true,false
1435,Angelos,true,false
1436,Angelus,true,false
1437,Angerona,false,true
1438,Angharad,false,true
1439,Anghel,true,false
1440,Ànghela,false,true
1441,Ànghelu,true,false
1442,Angie,false,true
1443,Angilberct,true,false
1444,Angiolo,true,false
1445,Angjelko,true,false
1446,Angra Mainyu,true,false
1447,Angrboða,false,true
1448,Angus,true,false
1449,Angyalka,false,true
1450,Anh,true,true
1451,Anhelina,false,true
1452,Ani,false,true
1453,Ania,false,true
1454,Aníbal,true,false
1455,Anica,false,true
1456,Anicetus,true,false
1457,Aniela,false,true
1458,Anielka,false,true
1459,Anik,true,false
1460,Anika,false,true
1461,Aniket,true,false
1462,Aniketos,true,false
1463,Anikó,false,true
1464,Anıl,true,false
1465,Anil,true,false
1466,Anila,false,true
1467,Anima,false,true
1468,Anina,false,true
1469,Aniol,true,false
1470,Aniruddha,true,false
1471,Anis,true,false
1472,Anisa,false,true
1473,Anise,false,true
1474,Anish,true,false
1475,Anisha,false,true
1476,Anisim,true,false
1477,Anișoara,false,true
1478,Anissa,false,true
1479,Anit,true,false
1480,Anita,false,true
1481,Aniya,false,true
1482,Aniyah,false,true
1483,Anja,false,true
1484,Anjali,false,true
1485,Anjelica,false,true
1486,Anjelika,false,true
1487,Anka,false,true
1488,Anke,false,true
1489,Ankhbayar,true,true
1490,Ankica,false,true
1491,Ankit,true,false
1492,Ankita,false,true
1493,Ankur,true,false
1494,Ann,false,true
1495,Anna,false,true
1496,Annabel,false,true
1497,Annabella,false,true
1498,Annabelle,false,true
1499,Annabeth,false,true
1500,Annachiara,false,true
1501,Annag,false,true
1502,Annagül,false,true
1503,Annaig,false,true
1504,Annalee,false,true
1505,Annalena,false,true
1506,Anna-Liisa,false,true
1507,Annalisa,false,true
1508,Annalise,false,true
1509,Anna Maria,false,true
1510,Annamária,false,true
1511,Annamaria,false,true
1512,Annas,true,false
1513,Annbjørg,false,true
1514,Anne,true,true
1515,Annegret,false,true
1516,Anneka,false,true
1517,Anneke,false,true
1518,Anne-Laure,false,true
1519,Anneli,false,true
1520,Annelie,false,true
1521,Annelien,false,true
1522,Annelies,false,true
1523,Anneliese,false,true
1524,Annelise,false,true
1525,Anne-Marie,false,true
1526,Annemarie,false,true
1527,Annemiek,false,true
1528,Annemieke,false,true
1529,Anne-Sophie,false,true
1530,Annet,false,true
1531,Annett,false,true
1532,Annetta,false,true
1533,Annette,false,true
1534,Anni,false,true
1535,Annibale,true,false
1536,Annice,false,true
1537,Annick,false,true
1538,Annie,false,true
1539,Anniina,false,true
1540,Annika,false,true
1541,Anniken,false,true
1542,Annikki,false,true
1543,Annis,false,true
1544,Annisa,false,true
1545,Annmarie,false,true
1546,Annora,false,true
1547,Annukka,false,true
1548,Annunciata,false,true
1549,Annunziata,false,true
1550,Annunziato,true,false
1551,Annushka,false,true
1552,Annuska,false,true
1553,Anny,false,true
1554,Anona,false,true
1555,Anong,false,true
1556,Anoop,true,false
1557,Anoubis,true,false
1558,Anouk,false,true
1559,Anoush,false,true
1560,Anoushka,false,true
1561,Anouska,false,true
1562,Anraí,true,false
1563,Anri,true,false
1564,Ans,false,true
1565,Ansa,false,true
1566,Ansaldo,true,false
1567,Ansar,true,false
1568,Ansehelm,true,false
1569,Ansel,true,false
1570,Anselm,true,false
1571,Anselma,false,true
1572,Anselme,true,false
1573,Anselmi,true,false
1574,Anselmo,true,false
1575,Ansgar,true,false
1576,Anshel,true,false
1577,Ansigar,true,false
1578,Ansley,false,true
1579,Anso,true,false
1580,Ansobert,true,false
1581,Anson,true,false
1582,Ansovald,true,false
1583,Anssi,true,false
1584,Antal,true,false
1585,Antanas,true,false
1586,Antanina,false,true
1587,Antares,true,false
1588,Ante,true,false
1589,Antea,false,true
1590,Antelmo,true,false
1591,Antero,true,false
1592,Anthea,false,true
1593,Antheia,false,true
1594,Anthelm,true,false
1595,Anthelme,true,false
1596,Anthony,true,false
1597,Anthousa,false,true
1598,Anti,true,false
1599,Antía,false,true
1600,Antica,false,true
1601,Antigone,false,true
1602,Antigonos,true,false
1603,Antigonus,true,false
1604,Antiman,true,false
1605,Antinanco,true,false
1606,Antiochos,true,false
1607,Antiochus,true,false
1608,Antioco,true,false
1609,Antiogu,true,false
1610,Antiope,false,true
1611,Antipater,true,false
1612,Antipatros,true,false
1613,Antje,false,true
1614,Anto,true,false
1615,Antoine,true,false
1616,Antoinette,false,true
1617,Antón,true,false
1618,Anton,true,false
1619,Antonela,false,true
1620,Antonella,false,true
1621,Antonello,true,false
1622,Antonette,false,true
1623,Antoni,true,false
1624,Antónia,false,true
1625,Antônia,false,true
1626,Antonia,false,true
1627,Antonie,true,true
1628,Antonieta,false,true
1629,Antonietta,false,true
1630,Antonij,true,false
1631,Antonija,false,true
1632,Antonije,true,false
1633,Antonijo,true,false
1634,Antonín,true,false
1635,Antonin,true,false
1636,Antoņina,false,true
1637,Antonina,false,true
1638,Antonino,true,false
1639,Antoninus,true,false
1640,António,true,false
1641,Antônio,true,false
1642,Antonio,true,false
1643,Antonio Pio,true,false
1644,Antonios,true,false
1645,Antonis,true,false
1646,Antoniu,true,false
1647,Antonius,true,false
1648,Antoniy,true,false
1649,Antoniya,false,true
1650,Antono,true,false
1651,Antony,true,false
1652,Antoon,true,false
1653,Ants,true,false
1654,Antti,true,false
1655,Antton,true,false
1656,Anttoni,true,false
1657,Antun,true,false
1658,Antwan,true,false
1659,Anu,true,true
1660,Anubis,true,false
1661,Anuj,true,false
1662,Anuja,false,true
1663,Anuki,false,true
1664,Añuli,false,true
1665,Anunciación,false,true
1666,Anup,true,false
1667,Anupam,true,false
1668,Anupama,false,true
1669,Anuša,false,true
1670,Anush,false,true
1671,Anushka,false,true
1672,Anwar,true,false
1673,Anwen,false,true
1674,Anwer,true,false
1675,Anxhela,false,true
1676,Anxo,true,false
1677,Anya,false,true
1678,Anže,true,false
1679,Anžej,true,false
1680,Anželika,false,true
1681,Anzhela,false,true
1682,Anzhelika,false,true
1683,Anzhelina,false,true
1684,Anzo,true,false
1685,Anzor,true,false
1686,Aod,true,false
1687,Aodh,true,false
1688,Aodhagán,true,false
1689,Aodhán,true,false
1690,Aoede,false,true
1691,Aoi,true,true
1692,Aoibhe,false,true
1693,Aoibheann,false,true
1694,Aoibhín,false,true
1695,Aoibhinn,false,true
1696,Aoide,false,true
1697,Aoife,false,true
1698,Aonghas,true,false
1699,Aonghus,true,false
1700,Aparajita,false,true
1701,Aparecida,false,true
1702,Aparna,false,true
1703,Aphra,false,true
1704,Aphrodisia,false,true
1705,Aphrodisios,true,false
1706,Aphrodite,false,true
1707,Apikalia,false,true
1708,Apis,true,false
1709,Apolena,false,true
1710,Apolinar,true,false
1711,Apolinary,true,false
1712,Apollinaire,true,false
1713,Apollinaris,true,false
1714,Apollinariya,false,true
1715,Apolline,false,true
1716,Apollo,true,false
1717,Apollodoros,true,false
1718,Apollon,true,false
1719,Apollonia,false,true
1720,Apollonides,true,false
1721,Apollonios,true,false
1722,Apollonius,true,false
1723,Apolónia,false,true
1724,Apolônia,false,true
1725,Apolonia,false,true
1726,Apolonija,false,true
1727,Apoorva,true,true
1728,Apostol,true,false
1729,Apostolis,true,false
1730,Apostolos,true,false
1731,Apphia,false,true
1732,Appius,true,false
1733,April,false,true
1734,Apurva,true,true
1735,Aputsiaq,true,false
1736,Aqil,true,false
1737,Aqila,false,true
1738,Aqissiaq,true,false
1739,Aquila,true,true
1740,Aquilina,false,true
1741,Aquilinus,true,false
1742,Ara,true,false
1743,Arabella,false,true
1744,Arabinda,true,false
1745,Araceli,false,true
1746,Aracelis,false,true
1747,Aracely,false,true
1748,Arachne,false,true
1749,Aradhana,false,true
1750,Aragorn,true,false
1751,Aram,true,false
1752,Aramazd,true,false
1753,Araminta,false,true
1754,Aramis,true,false
1755,Aran,true,true
1756,Aranka,false,true
1757,Aranrhod,false,true
1758,Arantxa,false,true
1759,Arantzazu,false,true
1760,Aránzazu,false,true
1761,Ararat,true,false
1762,Aras,true,false
1763,Arash,true,false
1764,Arastoo,true,false
1765,Arata,true,false
1766,Arati,false,true
1767,Aravind,true,false
1768,Aravinda,true,false
1769,Arawn,true,false
1770,Arax,false,true
1771,Arbana,false,true
1772,Arcadia,false,true
1773,Arcadius,true,false
1774,Arcangelo,true,false
1775,Arcelia,false,true
1776,Archana,false,true
1777,Archelaos,true,false
1778,Archelaus,true,false
1779,Archembald,true,false
1780,Archer,true,false
1781,Archibald,true,false
1782,Archie,true,false
1783,Archil,true,false
1784,Archimedes,true,false
1785,Archippe,false,true
1786,Archippos,true,false
1787,Arda,true,false
1788,Ardal,true,false
1789,Ardalion,true,false
1790,Ardashir,true,false
1791,Ardath,false,true
1792,Arden,true,true
1793,Ardeshir,true,false
1794,Ardghal,true,false
1795,Ardit,true,false
1796,Ardita,false,true
1797,Ardith,false,true
1798,Ardito,true,false
1799,Arduino,true,false
1800,Aref,true,false
1801,Arek,true,false
1802,Areli,true,false
1803,Arend,true,false
1804,Ares,true,false
1805,Aretas,true,false
1806,Arete,false,true
1807,Aretha,false,true
1808,Arethousa,false,true
1809,Arethusa,false,true
1810,Areti,false,true
1811,Arevig,false,true
1812,Arevik,false,true
1813,Arezoo,false,true
1814,Arezou,false,true
1815,Arezu,false,true
1816,Argi,true,false
1817,Argider,true,false
1818,Argiñe,false,true
1819,Argos,true,false
1820,Argus,true,false
1821,Argyris,true,false
1822,Argyro,false,true
1823,Argyros,true,false
1824,Ari,true,false
1825,Aria,true,true
1826,Ariadna,false,true
1827,Ariadne,false,true
1828,Ariah,false,true
1829,Ariana,false,true
1830,Ariane,false,true
1831,Arianna,false,true
1832,Arianne,false,true
1833,Arianrhod,false,true
1834,Aric,true,false
1835,Aridai,true,false
1836,Arie,true,false
1837,Arieh,true,false
1838,'Ari'el,true,false
1839,Ariel,true,true
1840,Ariella,false,true
1841,Arielle,false,true
1842,Arienne,false,true
1843,Aries,true,false
1844,Arif,true,false
1845,Arihel,true,false
1846,Arij,false,true
1847,Arijana,false,true
1848,Arijit,true,false
1849,Arik,true,false
1850,Arild,true,false
1851,Arin,true,true
1852,Arina,false,true
1853,Aris,true,false
1854,Arisha,false,true
1855,Arista,false,true
1856,Aristaeus,true,false
1857,Aristaios,true,false
1858,Aristarchos,true,false
1859,Aristarchus,true,false
1860,Aristarkh,true,false
1861,Aristeides,true,false
1862,Aristeidis,true,false
1863,Aristide,true,false
1864,Arístides,true,false
1865,Aristides,true,false
1866,Aristidis,true,false
1867,Aristocles,true,false
1868,Aristodemos,true,false
1869,Aristokles,true,false
1870,Aristomache,false,true
1871,Ariston,true,false
1872,Aristophanes,true,false
1873,Aristoteles,true,false
1874,Aristotelis,true,false
1875,Aristotle,true,false
1876,Arisztid,true,false
1877,Aritra,true,false
1878,Aritz,true,false
1879,Ariyah,false,true
1880,Arja,false,true
1881,Arjan,true,false
1882,Arjun,true,false
1883,Arjuna,true,false
1884,Arkadi,true,false
1885,Arkadios,true,false
1886,Arkadiusz,true,false
1887,Arkadiy,true,false
1888,Arkady,true,false
1889,Arkaitz,true,false
1890,Arke,true,false
1891,Arkhip,true,false
1892,Arleen,false,true
1893,Arlen,true,false
1894,Arlene,false,true
1895,Arlet,false,true
1896,Arlette,false,true
1897,Arlie,true,true
1898,Arline,false,true
1899,Arlo,true,false
1900,Arlotto,true,false
1901,Arman,true,false
1902,Armand,true,false
1903,Armando,true,false
1904,Ármann,true,false
1905,Armas,true,false
1906,Armazi,true,false
1907,Armel,true,false
1908,Armelle,false,true
1909,Armen,true,false
1910,Armida,false,true
1911,Armide,false,true
1912,Ármin,true,false
1913,Armin,true,false
1914,Arminius,true,false
1915,Armo,true,false
1916,Arn,true,false
1917,Arnaldo,true,false
1918,Arnaq,false,true
1919,Arnar,true,false
1920,Arnau,true,false
1921,Arnaud,true,false
1922,Arnaude,false,true
1923,Arnbjörg,false,true
1924,Arnbjørg,false,true
1925,Arnbjǫrg,false,true
1926,Arnborg,false,true
1927,Arnd,true,false
1928,Arndt,true,false
1929,Arne,true,false
1930,Arnfinn,true,false
1931,Arnfinnr,true,false
1932,Arnfried,true,false
1933,Árni,true,false
1934,Arnie,true,false
1935,Arnifrid,true,false
1936,Arno,true,false
1937,Arnold,true,false
1938,Arnoldas,true,false
1939,Arnoldo,true,false
1940,Arnolds,true,false
1941,Arnolfo,true,false
1942,Arnór,true,false
1943,Arnórr,true,false
1944,Arnošt,true,false
1945,Arnoud,true,false
1946,Arnout,true,false
1947,Arnt,true,false
1948,Arnþór,true,false
1949,Arnþórr,true,false
1950,Arnulf,true,false
1951,Arnviðr,true,false
1952,Aroa,false,true
1953,Aroha,true,true
1954,Aroldo,true,false
